GEOID,NAME,year,total_pop,white_nh,black_nh,native_nh,asian_nh,nhpi_nh,other_nh,two_plus_nh,hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,pct_poc,median_income,median_home_value,housing_units_total,owner_occupied,renter_occupied,homeownership_rate,renter_rate
06001435800,"Census Tract 4358, Alameda County, California",2018,5510,915,91,0,1283,0,19,211,2991,0.16606170598911071,0.016515426497277677,0.23284936479128857,0.5428312159709618,0.8339382940108893,101705,511300,1658,1256,402,0.7575392038600723,0.24246079613992763
06001435900,"Census Tract 4359, Alameda County, California",2018,5525,1658,376,0,1503,64,27,159,1738,0.3000904977375566,0.06805429864253394,0.27203619909502263,0.31457013574660636,0.6999095022624434,95678,567400,1644,1328,316,0.8077858880778589,0.1922141119221411
06001436500,"Census Tract 4365, Alameda County, California",2018,5206,740,543,0,992,174,0,225,2532,0.14214368036880523,0.10430272762197465,0.19054936611601997,0.4863618901267768,0.8578563196311948,69450,449300,1734,482,1252,0.2779700115340254,0.7220299884659747
06001436700,"Census Tract 4367, Alameda County, California",2018,3290,561,233,0,841,22,0,105,1528,0.17051671732522797,0.07082066869300911,0.25562310030395136,0.4644376899696049,0.829483282674772,83456,474800,1056,596,460,0.5643939393939394,0.4356060606060606
06075021700,"Census Tract 217, San Francisco County, California",2018,4309,2277,339,0,977,0,28,218,470,0.5284288698073799,0.0786725458343003,0.22673474123926665,0.10907403109770249,0.4715711301926201,150455,1220600,1812,1282,530,0.7075055187637969,0.2924944812362031
06075022802,"Census Tract 228.02, San Francisco County, California",2018,2329,828,133,0,366,0,31,80,891,0.3555173894375268,0.05710605410047231,0.1571489909832546,0.38256762559038215,0.6444826105624732,102750,1139700,680,191,489,0.28088235294117647,0.7191176470588235
06075022901,"Census Tract 229.01, San Francisco County, California",2018,5174,1782,63,0,277,0,0,55,2997,0.344414379590259,0.012176265945110166,0.05353691534596057,0.5792423656745265,0.655585620409741,91464,944300,1547,375,1172,0.24240465416936005,0.7575953458306399
06075022902,"Census Tract 229.02, San Francisco County, California",2018,2605,931,123,0,273,19,0,165,1094,0.35738963531669865,0.047216890595009595,0.10479846449136276,0.4199616122840691,0.6426103646833013,133239,919900,803,333,470,0.41469489414694893,0.5853051058530511
06075022903,"Census Tract 229.03, San Francisco County, California",2018,3561,1060,90,35,380,0,16,64,1916,0.2976691940466161,0.02527379949452401,0.10671159786576805,0.5380511092389778,0.7023308059533839,128750,854500,1128,461,667,0.40868794326241137,0.5913120567375887
06075023003,"Census Tract 230.03, San Francisco County, California",2018,3830,450,726,1,1911,0,7,41,694,0.1174934725848564,0.18955613577023497,0.4989556135770235,0.18120104438642298,0.8825065274151436,77365,700900,1252,1063,189,0.8490415335463258,0.1509584664536741
06075026403,"Census Tract 264.03, San Francisco County, California",2018,3962,270,126,0,2595,11,8,22,930,0.06814740030287733,0.03180212014134275,0.6549722362443211,0.2347299343765775,0.9318525996971226,75455,757900,1134,578,556,0.5097001763668431,0.49029982363315694
06075030201,"Census Tract 302.01, San Francisco County, California",2018,4542,2330,135,0,1417,10,0,336,314,0.5129898723029502,0.029722589167767502,0.31197710259797445,0.06913254073095552,0.48701012769704977,111000,1160300,1976,540,1436,0.2732793522267207,0.7267206477732794
06075030302,"Census Tract 303.02, San Francisco County, California",2018,4315,1398,184,0,2205,0,19,152,357,0.32398609501738124,0.04264194669756663,0.5110081112398609,0.08273464658169177,0.6760139049826188,138125,1149700,1493,1220,273,0.8171466845277964,0.18285331547220363
06075030400,"Census Tract 304, San Francisco County, California",2018,5641,2637,179,4,1987,31,135,277,391,0.4674703066832122,0.03173196241801099,0.35224251019322816,0.06931395142705195,0.5325296933167878,160733,1252900,1975,1565,410,0.7924050632911392,0.20759493670886076
06085511701,"Census Tract 5117.01, Santa Clara County, California",2018,4333,2596,53,0,1264,0,25,129,266,0.5991230094622664,0.01223171013154858,0.2917147472882529,0.061389337641357025,0.4008769905377336,250001,2000001,1524,1343,181,0.881233595800525,0.11876640419947507
06085512005,"Census Tract 5120.05, Santa Clara County, California",2018,7284,3431,255,0,1302,16,0,268,2012,0.47103239978034045,0.03500823723228995,0.1787479406919275,0.2762218561230093,0.5289676002196595,135474,829200,2159,1650,509,0.7642427049559981,0.23575729504400186
06085512100,"Census Tract 5121, Santa Clara County, California",2018,1504,541,0,0,233,0,4,8,718,0.35970744680851063,0,0.15492021276595744,0.4773936170212766,0.6402925531914894,99167,1070200,470,323,147,0.6872340425531915,0.3127659574468085
06081604000,"Census Tract 6040, San Mateo County, California",2018,3371,1556,10,0,951,0,0,44,810,0.46158409967368735,0.0029664787896766538,0.28211213289824977,0.24028478196380895,0.5384159003263127,111786,886500,1130,934,196,0.8265486725663717,0.17345132743362832
06081607300,"Census Tract 6073, San Mateo County, California",2018,3760,2249,0,0,829,0,26,209,447,0.5981382978723404,0,0.2204787234042553,0.11888297872340425,0.4018617021276596,147197,1228100,1346,1133,213,0.8417533432392273,0.15824665676077265
06081608001,"Census Tract 6080.01, San Mateo County, California",2018,3599,1338,59,24,1795,18,0,202,163,0.3717699360933593,0.01639344262295082,0.49874965268130034,0.045290358432898026,0.6282300639066407,137796,958300,1477,690,787,0.46716316858496953,0.5328368314150305
06081608200,"Census Tract 6082, San Mateo County, California",2018,3951,1787,51,0,1489,0,0,162,462,0.45229055935206275,0.012908124525436599,0.3768666160465705,0.11693242217160213,0.5477094406479373,173100,1311800,1364,850,514,0.6231671554252199,0.37683284457478006
06081608600,"Census Tract 6086, San Mateo County, California",2018,4373,1583,62,0,1920,33,11,158,606,0.3619940544248799,0.014177909901669335,0.43905785501943745,0.13857763549050994,0.6380059455751201,110461,971900,1787,719,1068,0.40235030777839953,0.5976496922216005
06081609000,"Census Tract 6090, San Mateo County, California",2018,2572,1703,28,16,382,0,0,212,231,0.6621306376360808,0.01088646967340591,0.14852255054432348,0.08981337480559876,0.3378693623639192,125795,1403400,945,720,225,0.7619047619047619,0.23809523809523808
06081609900,"Census Tract 6099, San Mateo County, California",2018,3012,2282,0,14,72,0,0,119,525,0.7576361221779548,0,0.02390438247011952,0.17430278884462153,0.24236387782204516,185288,1389500,1062,966,96,0.9096045197740112,0.0903954802259887
06081610302,"Census Tract 6103.02, San Mateo County, California",2018,3257,1098,30,7,417,32,10,58,1605,0.33712004912496163,0.0092109303039607,0.12803193122505374,0.49278477126189746,0.6628799508750384,70721,148200,1023,605,418,0.5913978494623656,0.40860215053763443
06081611400,"Census Tract 6114, San Mateo County, California",2018,4316,3103,48,0,822,0,10,97,236,0.718952734012975,0.011121408711770158,0.19045412418906396,0.05468025949953661,0.281047265987025,250001,2000001,1301,1208,93,0.9285165257494236,0.07148347425057648
06081612000,"Census Tract 6120, San Mateo County, California",2018,7075,325,777,0,243,856,0,265,4609,0.045936395759717315,0.10982332155477031,0.03434628975265017,0.6514487632508834,0.9540636042402827,70561,676200,1525,827,698,0.5422950819672131,0.4577049180327869
06081613502,"Census Tract 6135.02, San Mateo County, California",2018,6585,4456,0,0,352,2,0,116,1659,0.6766894457099468,0,0.053454821564160974,0.2519362186788155,0.3233105542900532,132564,990100,2389,1876,513,0.7852658015906236,0.2147341984093763
06081613800,"Census Tract 6138, San Mateo County, California",2018,3952,3147,36,0,46,14,124,103,482,0.7963056680161943,0.009109311740890687,0.011639676113360324,0.12196356275303644,0.2036943319838057,121126,1014300,1446,1111,335,0.7683264177040111,0.23167358229598894
06081602500,"Census Tract 6025, San Mateo County, California",2018,5407,926,258,0,3335,9,0,340,539,0.1712594784538561,0.04771592380247827,0.6167930460514148,0.0996855927501387,0.8287405215461439,131078,878800,1585,1421,164,0.8965299684542587,0.10347003154574133
06081600900,"Census Tract 6009, San Mateo County, California",2018,4083,1514,12,0,2021,22,0,157,357,0.37080578006367865,0.0029390154298310064,0.4949791819740387,0.08743570903747244,0.6291942199363214,111801,884800,1365,1004,361,0.7355311355311356,0.2644688644688645
06081601605,"Census Tract 6016.05, San Mateo County, California",2018,6300,533,57,0,4654,29,0,270,757,0.0846031746031746,0.009047619047619047,0.7387301587301587,0.12015873015873016,0.9153968253968254,116667,758400,1662,1364,298,0.8206979542719615,0.1793020457280385
06081602700,"Census Tract 6027, San Mateo County, California",2018,6218,1527,193,0,2468,559,0,226,1245,0.2455773560630428,0.031038919266645225,0.3969121904149244,0.2002251527822451,0.7544226439369572,108836,711800,1937,1081,856,0.5580795043882292,0.44192049561177077
06081602900,"Census Tract 6029, San Mateo County, California",2018,3908,1982,90,0,813,1,0,261,761,0.5071647901740021,0.02302968270214944,0.20803480040941658,0.19472876151484136,0.49283520982599793,108269,803500,1578,824,754,0.5221799746514575,0.47782002534854245
06081603300,"Census Tract 6033, San Mateo County, California",2018,6416,4299,36,0,855,0,0,254,972,0.6700436408977556,0.005610972568578554,0.13326059850374064,0.15149625935162095,0.3299563591022444,103092,811500,2379,1916,463,0.805380411937789,0.19461958806221102
06085506801,"Census Tract 5068.01, Santa Clara County, California",2018,5864,4085,59,0,841,0,0,307,572,0.6966234652114598,0.010061391541609822,0.1434174624829468,0.09754433833560709,0.3033765347885402,130588,1541500,2120,1395,725,0.65801886792452835,0.3419811320754717
06085507002,"Census Tract 5070.02, Santa Clara County, California",2018,2959,2347,7,0,342,0,0,167,96,0.7931733693815478,0.0023656640757012504,0.1155795876985468,0.03244339303818858,0.2068266306184522,225417,2000001,992,829,163,0.8356854838709677,0.16431451612903225
06085507500,"Census Tract 5075, Santa Clara County, California",2018,5775,1964,16,0,3644,0,0,55,96,0.3400865800865801,0.0027705627705627706,0.630995670995671,0.016623376623376623,0.6599134199134199,155061,2000001,2049,1849,200,0.9023914104441191,0.09760858955588092
06075010300,"Census Tract 103, San Francisco County, California",2018,4229,2531,0,0,1233,0,0,64,401,0.598486639867581,0,0.2915582880113502,0.09482147079687869,0.401513360132419,138630,1460900,1970,505,1465,0.2563451776649746,0.7436548223350253
06075011000,"Census Tract 110, San Francisco County, California",2018,4792,2491,86,0,1884,0,0,13,318,0.5198247078464107,0.017946577629382305,0.39315525876460766,0.06636060100166945,0.48017529215358934,121299,1130400,2497,418,2079,0.16740088105726872,0.8325991189427313
06075015400,"Census Tract 154, San Francisco County, California",2018,5970,3603,72,0,1572,83,41,271,328,0.6035175879396985,0.012060301507537688,0.2633165829145729,0.05494137353433836,0.39648241206030155,125651,1574000,2865,849,2016,0.2963350785340314,0.7036649214659686
06075010400,"Census Tract 104, San Francisco County, California",2018,4430,2700,2,7,1153,28,0,275,265,0.6094808126410836,4.514672686230248e-4,0.2602708803611738,0.05981941309255079,0.39051918735891644,111105,1226300,2418,988,1430,0.40860215053763443,0.5913978494623656
06075025500,"Census Tract 255, San Francisco County, California",2018,9754,2164,106,0,4048,0,13,281,3142,0.22185769940537214,0.010867336477342629,0.4150092269838015,0.3221242567151938,0.7781423005946279,114015,878000,2768,1830,938,0.6611271676300579,0.3388728323699422
06075025600,"Census Tract 256, San Francisco County, California",2018,5403,686,73,18,3073,0,20,176,1357,0.12696650009254118,0.01351101240051823,0.5687580973533223,0.25115676476031834,0.8730334999074588,85288,739200,1482,1116,366,0.7530364372469636,0.24696356275303644
06075025800,"Census Tract 258, San Francisco County, California",2018,2020,303,113,0,1169,0,0,26,409,0.15,0.05594059405940594,0.5787128712871287,0.2024752475247525,0.85,91250,757600,613,350,263,0.5709624796084829,0.4290375203915171
06075026001,"Census Tract 260.01, San Francisco County, California",2018,6018,635,134,7,2403,0,52,162,2625,0.10551678298438019,0.022266533732136922,0.39930209371884345,0.4361914257228315,0.8944832170156198,74883,719100,1591,952,639,0.5983658076681333,0.40163419233186676
06075045100,"Census Tract 451, San Francisco County, California",2018,5330,2636,115,5,1957,0,0,119,498,0.4945590994371482,0.021575984990619138,0.3671669793621013,0.09343339587242026,0.5054409005628517,116429,1326700,2102,833,1269,0.39628924833491913,0.6037107516650809
06075045200,"Census Tract 452, San Francisco County, California",2018,6913,3005,221,0,2577,0,17,607,486,0.43468826847967595,0.031968754520468684,0.3727759294083611,0.07030232894546506,0.565311731520324,98864,1486400,2958,914,2044,0.30899256254225826,0.6910074374577417
06075026100,"Census Tract 261, San Francisco County, California",2018,7516,553,85,0,4173,87,0,200,2418,0.07357637040979244,0.011309207025013306,0.5552155401809473,0.32171367748802554,0.9264236295902075,89917,811500,2069,1108,961,0.5355244079265346,0.46447559207346545
06085505303,"Census Tract 5053.03, Santa Clara County, California",2018,6133,2056,103,0,2185,0,0,265,1524,0.33523561063101254,0.01679439099951084,0.3562693624653514,0.24849176585684005,0.6647643893689874,89375,738900,2114,778,1336,0.3680227057710501,0.6319772942289499
06001451703,"Census Tract 4517.03, Alameda County, California",2018,4331,2796,26,8,683,0,0,149,669,0.6455783883629647,0.006003232509812976,0.15770030016162548,0.15446779034864927,0.35442161163703534,150625,783100,1384,1107,277,0.7998554913294798,0.20014450867052022
06001451704,"Census Tract 4517.04, Alameda County, California",2018,4446,3184,71,7,374,55,0,172,583,0.7161493477282951,0.015969410706252813,0.08412055780476833,0.13112910481331533,0.2838506522717049,126853,759000,1670,1231,439,0.7371257485029941,0.262874251497006
06001981900,"Census Tract 9819, Alameda County, California",2018,60,53,0,0,0,0,0,0,7,0.8833333333333333,0,0,0.11666666666666667,0.1166666666666667,167813,NA,31,0,31,0,1
06001982000,"Census Tract 9820, Alameda County, California",2018,63,18,18,0,20,0,0,0,7,0.2857142857142857,0.2857142857142857,0.31746031746031744,0.1111111111111111,0.7142857142857143,116667,535700,32,32,0,1,0
06001983200,"Census Tract 9832, Alameda County, California",2018,622,326,43,9,171,4,0,17,52,0.5241157556270096,0.06913183279742766,0.27491961414790994,0.08360128617363344,0.4758842443729904,156875,680100,349,308,41,0.8825214899713467,0.1174785100286533
06001990000,"Census Tract 9900, Alameda County, California",2018,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
06075031302,"Census Tract 313.02, San Francisco County, California",2018,6198,684,702,0,3558,0,63,227,964,0.11035818005808325,0.1132623426911907,0.57405614714424,0.15553404323975475,0.8896418199419167,77260,674100,1972,1298,674,0.6582150101419878,0.34178498985801214
06075032601,"Census Tract 326.01, San Francisco County, California",2018,5404,1514,163,0,2611,29,0,556,531,0.2801628423390081,0.030162842339008143,0.483160621761658,0.09826054774241302,0.7198371576609919,116128,962500,1823,725,1098,0.3976961053208996,0.6023038946791004
06075032602,"Census Tract 326.02, San Francisco County, California",2018,4891,1503,9,0,2809,0,0,145,425,0.30729912083418526,0.0018401144960130853,0.5743201799223063,0.08689429564506236,0.6927008791658147,96932,1063800,1817,818,999,0.45019262520638414,0.5498073747936159
06075032801,"Census Tract 328.01, San Francisco County, California",2018,4396,1040,132,0,2619,0,32,115,458,0.23657870791628755,0.03002729754322111,0.595768880800728,0.10418562329390355,0.7634212920837125,114290,959400,1469,830,639,0.5650102110279102,0.43498978897208984
06075016600,"Census Tract 166, San Francisco County, California",2018,5583,4161,252,10,719,20,0,211,210,0.7452982267598065,0.045137023105857065,0.12878380798853664,0.037614185921547555,0.2547017732401935,143594,1571900,2398,499,1899,0.20809007506255212,0.7919099249374478
